"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of immune system process","GO:0002682","false","0.000011957957080369166","4.9223430096875935","1125","772","100","16535","C3,CCL5,OAS1,CD36,IL1B,TNFSF18,IL1A,INPP5D,CX3CR1,SNCA,EBI3,CCL7,APOD,EREG,CYP26B1,PRXL2A,CXCL6,IL34,TGFB2,NFAM1,PPARGC1B,CSF3,TXK,H4C8,DPP4,CTSS,BST2,PADI2,TNFRSF21,TLR2,RSAD2,GPRC5B,RGCC,TCIM,CFI,PDGFD,RARRES2,IGF1,H4C5,SOCS1,VAV3,CTSH,RUNX3,MTUS1,IGFBP2,MMP12,CD7,CCL2,TMEM178A,IL12A,DOCK8,HLA-B,DTX4,ICOSLG,ADORA1,BANK1,SLC15A3,A2M,GGT1,H4C16,CFHR3,F2RL1,IFIH1,PRLR,FOS,OASL,TBC1D10C,PLCG2,C8G,CFHR1,FOXF1,CFH,ICAM1,TEC,GDF15,ZBTB46,ADAM8,CAMK1D,PRDM1,CXCL8,TNFSF9,JAM2,RHBDF2,SPON2,ADORA2A,CASP1,HLA-F,MAFB,IRF5,H4C15,H4C14,SMPD3,ISG15,SPI1,PRNP,RIGI,CLU,PIK3CD,ENTPD7,BMP4"
"GO:BP","cell chemotaxis","GO:0060326","false","0.000014096327578144074","4.850894016442858","191","772","32","16535","CCL11,CCL5,IL1B,TNFSF18,CX3CR1,SAA1,CCL7,CYP7B1,CXCL6,IL34,TGFB2,DPP4,PADI2,PDGFD,RARRES2,CXCL1,VAV3,MTUS1,CCL2,IL12A,CXCL3,F2RL1,ACKR4,ADAM8,CXCL2,CAMK1D,CXCL8,PTPRO,DOCK4,CXCL5,PIK3CD,HGF"
"GO:BP","cell differentiation","GO:0030154","false","0.000016032041563390863","4.795011169894192","3140","772","216","16535","CCL11,EHF,C3,CLDN1,PTPRZ1,ELF3,SFRP4,CD36,IL1B,CDX1,WNT7B,TNFSF18,IL1A,SH3GL2,INPP5D,AREG,CX3CR1,DLL4,APOD,EREG,BTC,CNTN1,CSF2,TACSTD2,CYP26B1,ABCG1,SYT1,BRINP2,PRXL2A,RETREG1,ASTN1,IL34,SLITRK6,POU2F2,SOD2,TGFB2,LPAR3,NFAM1,PPARGC1B,FOXE1,SLC8A3,ACVR1C,LCE2A,CSF3,IVL,H4C8,TMC1,LHX9,COL8A1,TNFRSF21,TLR2,RSAD2,SYPL2,GPRC5B,ITGB4,BFSP1,RGCC,SDK2,TCIM,SPINT1,PLPPR4,AKR1B1,KRT12,PIK3R3,GCNT2,KCNB1,RARRES2,AKAP6,IGF1,H4C5,SOCS1,RUNX3,L1CAM,MCOLN3,ALPL,SNAP25,ANOS1,HAP1,IGFBP2,ROBO2,RFLNA,LEPR,DNAI3,MARK1,CYFIP2,BTG2,SEMA6A,CCL2,F11R,TMEM178A,IGFBP5,BRSK2,PTPRQ,KRT17,MGP,MAPT,TPD52,SEMA6D,JAG2,HLA-B,TGM1,TENT5C,GALNT3,CELSR1,ICOSLG,MIAT,PLAAT4,A2M,B4GALT6,SOX8,DUSP6,H4C16,PARD6B,ADAMTS12,HERC6,F2RL1,KALRN,UNC13A,PRLR,ETV7,INA,SGCD,RAB6B,ADAMTS5,DRGX,CACNA1H,FOS,RTN4RL1,VSIG1,DLX1,CHD7,RELB,DLK2,WNT9A,PLCG2,PREX2,FOXF1,ICAM1,TANC1,PRTG,ISL1,GDF15,ZBTB46,PRAG1,HTR2B,ABCA1,MAPK8IP2,NDRG2,MMP15,ADAM8,MYOZ2,CAMK1D,PRDM1,SEMA3D,NOX4,NTN1,AMIGO1,BMP2,SLC4A11,MAP7D2,SULF2,ZNF219,EMB,SULT4A1,AGRN,TNFSF9,JAM2,MKX,PLAAT3,ADORA2A,MOV10L1,PTPRO,PLAC8,BATF2,POPDC2,LTK,GPR37,MAFB,EGFL7,PTPRK,NTN4,H4C15,H4C14,MSI2,SMPD3,SLC9C1,NMNAT2,KCNQ3,SOX6,PPARGC1A,FRY,ROBO3,TP53INP1,RDH10,P2RX5,LZTS3,ISG15,SPI1,STC1,GAS1,CDH2,CLU,SORL1,LOXL2,OSGIN1,PIK3CD,ENTPD7,LAMA3,CDKN2B,CFAP70,HGF,USP44,BMP4,RARB,THRB,HOXA13"
"GO:BP","cellular developmental process","GO:0048869","false","0.00001651066119819187","4.7822355343098115","3141","772","216","16535","CCL11,EHF,C3,CLDN1,PTPRZ1,ELF3,SFRP4,CD36,IL1B,CDX1,WNT7B,TNFSF18,IL1A,SH3GL2,INPP5D,AREG,CX3CR1,DLL4,APOD,EREG,BTC,CNTN1,CSF2,TACSTD2,CYP26B1,ABCG1,SYT1,BRINP2,PRXL2A,RETREG1,ASTN1,IL34,SLITRK6,POU2F2,SOD2,TGFB2,LPAR3,NFAM1,PPARGC1B,FOXE1,SLC8A3,ACVR1C,LCE2A,CSF3,IVL,H4C8,TMC1,LHX9,COL8A1,TNFRSF21,TLR2,RSAD2,SYPL2,GPRC5B,ITGB4,BFSP1,RGCC,SDK2,TCIM,SPINT1,PLPPR4,AKR1B1,KRT12,PIK3R3,GCNT2,KCNB1,RARRES2,AKAP6,IGF1,H4C5,SOCS1,RUNX3,L1CAM,MCOLN3,ALPL,SNAP25,ANOS1,HAP1,IGFBP2,ROBO2,RFLNA,LEPR,DNAI3,MARK1,CYFIP2,BTG2,SEMA6A,CCL2,F11R,TMEM178A,IGFBP5,BRSK2,PTPRQ,KRT17,MGP,MAPT,TPD52,SEMA6D,JAG2,HLA-B,TGM1,TENT5C,GALNT3,CELSR1,ICOSLG,MIAT,PLAAT4,A2M,B4GALT6,SOX8,DUSP6,H4C16,PARD6B,ADAMTS12,HERC6,F2RL1,KALRN,UNC13A,PRLR,ETV7,INA,SGCD,RAB6B,ADAMTS5,DRGX,CACNA1H,FOS,RTN4RL1,VSIG1,DLX1,CHD7,RELB,DLK2,WNT9A,PLCG2,PREX2,FOXF1,ICAM1,TANC1,PRTG,ISL1,GDF15,ZBTB46,PRAG1,HTR2B,ABCA1,MAPK8IP2,NDRG2,MMP15,ADAM8,MYOZ2,CAMK1D,PRDM1,SEMA3D,NOX4,NTN1,AMIGO1,BMP2,SLC4A11,MAP7D2,SULF2,ZNF219,EMB,SULT4A1,AGRN,TNFSF9,JAM2,MKX,PLAAT3,ADORA2A,MOV10L1,PTPRO,PLAC8,BATF2,POPDC2,LTK,GPR37,MAFB,EGFL7,PTPRK,NTN4,H4C15,H4C14,MSI2,SMPD3,SLC9C1,NMNAT2,KCNQ3,SOX6,PPARGC1A,FRY,ROBO3,TP53INP1,RDH10,P2RX5,LZTS3,ISG15,SPI1,STC1,GAS1,CDH2,CLU,SORL1,LOXL2,OSGIN1,PIK3CD,ENTPD7,LAMA3,CDKN2B,CFAP70,HGF,USP44,BMP4,RARB,THRB,HOXA13"
"GO:BP","response to biotic stimulus","GO:0009607","false","0.000016618403038888304","4.779410712484597","1069","772","96","16535","CCL11,PI3,C3,CCL5,CLDN1,OAS1,CD36,IL1B,IL1A,INPP5D,CX3CR1,SNCA,CCL7,EREG,CSF2,OAS2,CXCL6,IL34,POU2F2,SOD2,H2BC8,MX1,CSF3,HERC5,TXK,TMEM229B,CTSS,BST2,TLR2,RSAD2,IFI6,CFI,RARRES2,H2BC21,IFI27,ALPL,MMP12,H2BC11,CCL2,CMPK2,IFI44L,MCOLN2,IL12A,DIO2,HLA-B,DTX4,C15ORF48,H2BC12L,BANK1,SLC15A3,H2BC12,A2M,MACROD2,HERC6,F2RL1,TRIM29,IFIH1,PRLR,ADAMTS5,FOS,OASL,ANXA3,CHD7,RELB,PLCG2,C8G,CFH,SCARB1,ABCA1,ADAM8,CXCL2,PRDM1,CXCL8,BMP2,MIR224,PLAAT3,SPON2,PLAC8,BATF2,CASP1,IFI44,CXCL5,HLA-F,IRF5,KMO,MX2,ISG15,SPI1,RIGI,CLU,CSF2RB,MGST2,PIK3CD,CDA,USP44,ABCC9"
"GO:BP","regulation of cytokine production","GO:0001817","false","0.000018846012499685564","4.724780525170379","554","772","61","16535","C3,OAS1,CD36,IL1B,IL1A,INPP5D,CX3CR1,EBI3,SAA1,APOD,EREG,CSF2,OAS2,CXCL6,POU2F2,TGFB2,NFAM1,TXK,IL32,BST2,TNFRSF21,TLR2,RSAD2,GPRC5B,RGCC,IGF1,SOCS1,MMP12,SCAMP5,CD7,F11R,MCOLN2,IL12A,HLA-B,DTX4,ICOSLG,BANK1,F2RL1,IFIH1,ARRB1,RELB,PLCG2,ISL1,FBLN1,HTR2B,NDRG2,ADAM8,SULF2,SPON2,CASP1,HLA-F,IRF5,ISG15,PRNP,RIGI,CLU,SORL1,PIK3CD,HGF,ARRDC4,PLA2R1"
"GO:BP","leukocyte migration","GO:0050900","false","0.000022497879818733467","4.64785840750687","250","772","37","16535","CCL11,CCL5,IL1B,TNFSF18,CX3CR1,SAA1,CCL7,APOD,CYP7B1,CXCL6,IL34,TGFB2,DPP4,PADI2,PDGFD,PODXL2,RARRES2,VAV3,MTUS1,CCL2,F11R,MCOLN2,IL12A,DOCK8,ADORA1,CXCL3,F2RL1,ICAM1,GDF15,ADAM8,CAMK1D,CXCL8,JAM2,PTPRO,CXCL5,SMPD3,PIK3CD"
"GO:BP","cell-cell adhesion","GO:0098609","false","0.00004931413593729895","4.307028572009102","667","772","68","16535","CLSTN2,CCL5,CLDN1,IL1B,WNT7B,TNFSF18,IL1A,CX3CR1,EBI3,CNTN1,ASTN1,CDH8,TGFB2,PCDHA12,CDH13,DPP4,TNFRSF21,ITGB4,RGCC,SDK2,SLC39A8,GCNT2,PODXL2,IGF1,SOCS1,PCDHA4,RUNX3,L1CAM,IGFBP2,ROBO2,CYFIP2,CCL2,F11R,PCDHB8,IL12A,DOCK8,CELSR1,ICOSLG,PCDH8,PLEKHA7,C1QTNF1,TRIM29,PCDHB14,CADM4,PCDHB13,FOXF1,SRPX2,ICAM1,PRTG,PCDHB5,ADAM8,IGDCC4,NTN1,AMIGO1,BMP2,EMB,TNFSF9,JAM2,ADORA2A,PCDH1,ROBO3,ICAM2,SPI1,PRNP,CDH2,LAMA3,PCDHB6,BMP4"
"GO:BP","system development","GO:0048731","false","0.000050632884567460105","4.29556733004857","3013","772","207","16535","CLSTN2,CCL11,C3,CLDN1,PTPRZ1,SFRP4,CD36,IL1B,CDX1,WNT7B,IL1A,SH3GL2,AREG,CX3CR1,SNCA,DLL4,APOD,CYP7B1,EREG,SCN3B,CNTN1,TACSTD2,CYP26B1,SYT1,BRINP2,ASTN1,LRRN3,IL34,STRA6,SLITRK6,SOD2,TGFB2,LPAR3,PCDHA12,PPARGC1B,FOXE1,SLC8A3,ACVR1C,COL4A3,CDH13,TMC1,TTC9,LHX9,PADI2,COL8A1,TNFRSF21,TLR2,SYPL2,GPRC5B,ITGB4,COL4A4,BFSP1,RGCC,SDK2,SPINT1,PLPPR4,AKR1B1,KRT12,PIK3R3,PDGFD,GJA5,KCNB1,RARRES2,AKAP6,IGF1,CXCL1,VAV3,CTSH,PCDHA4,RUNX3,L1CAM,MCOLN3,ALPL,SNAP25,ANOS1,HAP1,ROBO2,RFLNA,LRRN1,LEPR,MMP12,MARK1,CYFIP2,BTG2,SEMA6A,CCL2,PCDHB8,ODAD2,SCN1A,IGFBP5,ADGRB2,BRSK2,PTPRQ,IL12A,CRYBB3,MGP,PCSK5,MAPT,SEMA6D,JAG2,HLA-B,GALNT3,CELSR1,H2BC12L,ADORA1,ABCA3,DNAH5,B4GALT6,SOX8,DUSP6,TG,PARD6B,MACROD2,ADAMTS12,ALDH5A1,KALRN,UNC13A,PRLR,INA,PCDHB14,SGCD,RAB6B,ADAMTS5,DRGX,FOS,RTN4RL1,DLX1,ANXA3,CHD7,CTSK,PCDHB13,WNT9A,PREX2,AFP,SPTBN2,FOXF1,SRPX2,SEZ6L2,PRTG,PCDHB5,ISL1,PRAG1,HTR2B,MAPK8IP2,NDRG2,IGSF3,ADAM21,ADAM8,CAMK1D,PRDM1,SEMA3D,NOX4,NTN1,AMIGO1,CXCL8,BMP2,MAP7D2,SULF2,ZNF219,EMB,SULT4A1,AGRN,JAM2,PLAAT3,ADORA2A,EGF,PTPRO,POPDC2,DOCK4,LTK,GPR37,MAFB,EGFL7,PTPRK,NTN4,PCDH1,TFAP2C,MSI2,SMPD3,GLRB,NMNAT2,KCNQ3,SOX6,FRY,ROBO3,RAB26,RDH10,P2RX5,LZTS3,STC1,CDH2,CLU,SORL1,LOXL2,PIK3CD,RRM2B,SHROOM2,CDKN2B,SHC3,HGF,PCDHB6,BMP4,RARB,THRB,APBA2,HOXA13,ABCC9"
"GO:BP","cell migration","GO:0016477","false","0.00006674682346992082","4.175569397863183","1161","772","100","16535","CCL11,CCL5,CLDN1,LCP1,IL1B,TNFSF18,CX3CR1,DLL4,SAA1,CCL7,APOD,CYP7B1,CSF2,TACSTD2,ASTN1,CXCL6,CDH8,IL34,SOD2,TGFB2,FOXE1,ACVR1C,CDH13,DPP4,BST2,PADI2,ITGB4,RGCC,PIK3R3,PDGFD,GCNT2,PODXL2,RARRES2,IGF1,CXCL1,VAV3,CTSH,MTUS1,L1CAM,MMP12,DNAI3,MARK1,SEMA6A,CCL2,F11R,IGFBP5,MCOLN2,IL12A,DOCK8,SEMA6D,CYGB,MCTP1,CELSR1,ADORA1,SOX8,CXCL3,PARD6B,ADAMTS12,F2RL1,ACKR4,DRGX,ANXA3,PLCG2,FOXF1,SRPX2,ICAM1,SCARB1,ISL1,GDF15,PRAG1,FBLN1,HTR2B,ADAM8,CXCL2,CAMK1D,SEMA3D,NTN1,CXCL8,BMP2,JAM2,EGF,PTPRO,DOCK4,CXCL5,PTPRK,NTN4,PTPRR,SMPD3,ROBO3,TP53INP1,STC1,RIGI,CDH2,SORL1,LOXL2,PIK3CD,SHROOM2,LAMA3,HGF,BMP4"
"GO:BP","signal transduction","GO:0007165","false","0.00006680390489302847","4.175198150938687","4120","772","265","16535","VIPR1,CCL11,C3,CCL5,PTPRZ1,OAS1,SFRP4,NPBWR1,CD36,IL1B,WNT7B,TNFSF18,IL1A,SH3GL2,INPP5D,GUCY1A2,AREG,CX3CR1,SNCA,PDE11A,DLL4,EBI3,CCL7,APOD,CYP7B1,EREG,BTC,CNTN1,CSF2,ACP3,OAS2,CYP26B1,HRK,RASGRF2,GNA14,CXCL6,IL34,SOD2,TGFB2,LPAR3,NFAM1,PPARGC1B,PCSK1N,SLC8A3,ASPN,ACVR1C,MX1,COL4A3,CSF3,HERC5,TXK,IL32,CDH13,RGS7BP,CTSS,BST2,PADI2,TNFRSF21,TLR2,RSAD2,GPRC5B,NRK,CABP5,ITGB4,TCIM,IFI6,SLC39A8,PLPPR4,PIK3R3,PDGFD,GCNT2,PAPPA,KCNB1,RARRES2,TNFRSF10C,AKAP6,IGF1,SOCS1,LOC105378858,CXCL1,VAV3,CTSH,PPM1H,SHC2,F2RL2,IFI27,MCOLN3,PIK3IP1,MAP3K9,HAP1,IGFBP2,ROBO2,MYZAP,FBP1,BEX2,RCAN2,RRAD,LEPR,DUSP4,MMP12,PDGFRL,CD7,FMOD,MARK1,CYFIP2,H2BC11,SEMA6A,PLA2G4C,CCL2,F11R,MRGPRE,IGFBP5,ADGRB2,BRSK2,MCOLN2,MAP3K21,IL12A,ANK1,DOCK8,MAPT,SEMA6D,JAG2,PGAM2,DTX4,GALNT3,MCTP1,LLGL2,CELSR1,ICOSLG,ADORA1,BANK1,TMEM132A,SLC15A3,CLIC2,C1QTNF1,PLD1,CA8,SOX8,DUSP6,TG,CXCL3,GPRC5C,ADAMTS12,F2RL1,KALRN,TPCN1,OPRD1,TSPAN15,IFIH1,RAP1GAP,ARRB1,PRLR,ACKR4,KLF14,CADM4,SGCD,SAMD5,FOS,OASL,DLX1,CNIH3,DTNA,RELB,TBC1D10C,DLK2,WNT9A,PLCG2,RGS16,PREX2,FOXF1,ICAM1,SCARB1,TEC,ISL1,GDF15,PRAG1,FBLN1,HTR2B,ABCA1,MAPK8IP2,NDRG2,TRBV12-3,ADAM8,TRBV12-4,MYOZ2,CXCL2,DKK2,ACER2,CAMK1D,SEMA3D,NOX4,NTN1,ABCA7,CXCL8,GPR155,BMP2,SAMD12,SULF2,MIR224,ZNF219,CHMP4C,AGRN,TNFSF9,RHBDF2,ADORA2A,EGF,PTPRO,BATF2,CASP1,DOCK4,CXCL5,LTK,GPR37,MAFB,FRRS1L,ADGRA3,IRF5,EGFL7,PTPRK,PTPRR,RRAGD,SMPD3,ITPR2,GLRB,CAMK1G,KCNQ3,ACSL5,ASB9,FRAT2,CPZ,PPM1K,P2RX5,ISG15,SPI1,STC1,PRNP,GAS1,P2RX6,ARMC9,RIGI,CDH2,CLU,CSF2RB,BDKRB2,SORL1,RGS17,OSGIN1,RND3,PIK3CD,CDA,RRM2B,ADAP1,CDKN2B,SHC3,HGF,USP44,PTPN3,BMP4,GRK4,RARB,THRB,GPRC5A,HOXA13,ABCC9,PLA2R1"
"GO:BP","antimicrobial humoral immune response mediated by antimicrobial peptide","GO:0061844","false","0.00007518843840605473","4.123848934973229","28","772","12","16535","CCL11,CCL5,CCL7,CXCL6,H2BC8,H2BC21,H2BC11,CCL2,H2BC12L,H2BC12,CXCL8,CXCL5"
"GO:BP","leukocyte chemotaxis","GO:0030595","false","0.00008099642002355418","4.091534176163016","141","772","26","16535","CCL11,CCL5,IL1B,TNFSF18,CX3CR1,SAA1,CCL7,CYP7B1,CXCL6,IL34,TGFB2,DPP4,PADI2,RARRES2,VAV3,MTUS1,CCL2,IL12A,CXCL3,F2RL1,ADAM8,CAMK1D,CXCL8,PTPRO,CXCL5,PIK3CD"
"GO:BP","granulocyte chemotaxis","GO:0071621","false","0.00010742987708833134","3.968874921149101","70","772","18","16535","CCL11,CCL5,IL1B,TNFSF18,SAA1,CCL7,CXCL6,IL34,TGFB2,DPP4,RARRES2,VAV3,CCL2,CXCL3,CAMK1D,CXCL8,CXCL5,PIK3CD"
"GO:BP","granulocyte migration","GO:0097530","false","0.00017894090049070142","3.7472903814715455","89","772","20","16535","CCL11,CCL5,IL1B,TNFSF18,SAA1,CCL7,CXCL6,IL34,TGFB2,DPP4,RARRES2,VAV3,CCL2,MCOLN2,CXCL3,ADAM8,CAMK1D,CXCL8,CXCL5,PIK3CD"
"GO:BP","anatomical structure development","GO:0048856","false","0.0003169140022448663","3.499058571906775","4339","772","273","16535","CLSTN2,CCL11,EHF,C3,CLDN1,PTPRZ1,ELF3,SFRP4,CD36,IL1B,CDX1,WNT7B,TNFSF18,IL1A,SH3GL2,INPP5D,AREG,CX3CR1,SNCA,DLL4,CCL7,APOD,CYP7B1,HSD17B2,EREG,SCN3B,CNTN1,CSF2,TACSTD2,OAS2,CYP26B1,SYT1,BRINP2,PRXL2A,ASTN1,LRRN3,CDH8,IL34,STRA6,SLITRK6,POU2F2,SOD2,TGFB2,LPAR3,PCDHA12,NFAM1,PPARGC1B,FOXE1,SLC8A3,HOXC13,ASPN,ACVR1C,LCE2A,COL4A3,CSF3,IVL,CDH13,H4C8,TMC1,TTC9,LHX9,PADI2,COL8A1,TNFRSF21,TLR2,RSAD2,SYPL2,GPRC5B,ITGB4,COL4A4,BFSP1,RGCC,SDK2,TCIM,SPINT1,PLPPR4,AKR1B1,KRT12,PIK3R3,PDGFD,GCNT2,GJA5,KCNB1,RARRES2,AKAP6,IGF1,H4C5,SOCS1,CXCL1,VAV3,CTSH,PCDHA4,RUNX3,L1CAM,MCOLN3,ALPL,SNAP25,ANOS1,HAP1,ROBO2,RFLNA,LRRN1,LEPR,DUSP4,MMP12,MARK1,CYFIP2,JPH1,BTG2,SEMA6A,CCL2,F11R,PCDHB8,ODAD2,TMEM178A,SCN1A,IGFBP5,ADGRB2,BRSK2,PTPRQ,KRT17,IL12A,CRYBB3,MGP,PCSK5,MAPT,TPD52,SEMA6D,JAG2,HLA-B,TGM1,TENT5C,GALNT3,CELSR1,H2BC12L,ICOSLG,ADORA1,PLAAT4,PCDH8,ABCA3,DNAH5,B4GALT6,SOX8,DUSP6,TG,H4C16,PARD6B,MACROD2,ADAMTS12,HERC6,ALDH5A1,F2RL1,KALRN,UNC13A,PRLR,ETV7,INA,PCDHB14,SGCD,RAB6B,ADAMTS5,DRGX,CACNA1H,FOS,RTN4RL1,VSIG1,DLX1,ANXA3,CHD7,CTSK,PCDHB13,RELB,WNT9A,PLCG2,PREX2,AFP,SPTBN2,FOXF1,SRPX2,ICAM1,SEZ6L2,TANC1,PRTG,PCDHB5,ISL1,GDF15,ZBTB46,PRAG1,HTR2B,MAPK8IP2,NDRG2,IGSF3,ADAM21,MMP15,ADAM8,MYOZ2,DKK2,CAMK1D,PRDM1,SEMA3D,NOX4,NTN1,AMIGO1,CXCL8,BMP2,MAP7D2,SULF2,ZNF219,EMB,SULT4A1,AGRN,TNFSF9,JAM2,MKX,PLAAT3,ADORA2A,EGF,MOV10L1,PTPRO,BATF2,POPDC2,DOCK4,DGAT2,LTK,CYSRT1,GPR37,MAFB,EGFL7,PTPRK,NTN4,PCDH1,PTPRR,H4C15,H4C14,TFAP2C,MSI2,SMPD3,GLRB,NMNAT2,KCNQ3,SOX6,PPARGC1A,FRY,ROBO3,RAB26,RDH10,P2RX5,LZTS3,SLC20A2,ISG15,SPI1,STC1,CDH2,CLU,SORL1,LOXL2,PIK3CD,ENTPD7,RRM2B,SHROOM2,LAMA3,CDKN2B,CFAP70,SHC3,HGF,USP44,PCDHB6,BMP4,RARB,THRB,APBA2,HOXA13,ABCC9"
"GO:BP","positive regulation of cytokine production","GO:0001819","false","0.0003189681858995931","3.4962526316051177","337","772","42","16535","C3,OAS1,CD36,IL1B,IL1A,EBI3,SAA1,EREG,CSF2,OAS2,POU2F2,NFAM1,TXK,IL32,TLR2,RSAD2,GPRC5B,RGCC,MMP12,SCAMP5,CD7,MCOLN2,IL12A,F2RL1,IFIH1,PLCG2,ISL1,HTR2B,ADAM8,SULF2,SPON2,CASP1,HLA-F,IRF5,ISG15,RIGI,CLU,SORL1,PIK3CD,HGF,ARRDC4,PLA2R1"
"GO:BP","metal ion transport","GO:0030001","true","0.0004495298461076928","3.347241468403349","544","772","57","16535","CCL5,SNCA,SCN3B,CNTN1,KCNJ6,KCNB2,SLC8A3,KCNN2,SLC38A11,NIPAL1,TMC1,KCNMB4,SLC39A8,PKD1L2,GJA5,KCNB1,AKAP6,KCNJ15,MCOLN3,SNAP25,RRAD,JPH1,CCL2,SCN1A,TSPAN13,MCOLN2,ATP1A3,ADORA1,CLIC2,SLC5A3,TPCN1,OPRD1,CACNA1H,CHD7,CACNA2D3,SLC22A4,PLCG2,HTR2B,AMIGO1,SLC4A11,KCNA3,ADORA2A,EGF,SLC9C1,ITPR2,KCNQ3,P2RX5,SLC20A2,STC1,PRNP,P2RX6,SLC28A3,SHROOM2,PTPN3,SCN4B,NALF1,ABCC9"
"GO:BP","regulation of transport","GO:0051049","true","0.0006589873091514565","3.1811229490153434","1164","772","97","16535","C3,CCL5,LCP1,SFRP4,CD36,IL1B,IL1A,SNCA,ABCB1,SAA1,APOD,SCN3B,CNTN1,KCNJ6,OAS2,ABCG1,SYT1,TGFB2,ACVR1C,KCNN2,CDH13,TMC1,CTSS,OCLN,KCNMB4,TLR2,RSAD2,RAB27B,RGCC,KCNB1,AKAP6,IGF1,LIPG,KCNJ15,F2RL2,IFI27,SNAP25,HAP1,RRAD,LEPR,SCAMP5,JPH1,CCL2,BRSK2,TSPAN13,IL12A,MCTP1,ADORA1,SGIP1,TMEM132A,CLIC2,ABCA3,C1QTNF1,PLD1,F2RL1,KALRN,OPRD1,ARRB1,CHD7,CNIH3,PLCG2,FOXF1,SCARB1,ISL1,ABCA1,MAPK8IP2,ADAM8,FER1L5,CAMK1D,AMIGO1,ABCA7,BMP2,SLC43A2,CALY,RHBDF2,ADORA2A,EGF,HLA-F,KMO,SMPD3,ACSL5,FRAT2,RAB26,P2RX5,MX2,SPI1,STC1,PRNP,GAS1,CDH2,CLU,SORL1,PTPN3,SCN4B,BMP4,ABCC9,PLA2R1"
"GO:BP","system process","GO:0003008","false","0.0006624141108469146","3.1788704247170214","1213","772","100","16535","CLSTN2,CCL11,PTPRZ1,CD36,IL1B,SH3GL2,SNCA,ABCB1,DLL4,SCN3B,BTC,ACP3,TACSTD2,KCNB2,RETREG1,STRA6,SLITRK6,SOD2,TGFB2,FABP2,SLC8A3,KCNN2,COL4A3,TMC1,TNFRSF21,OCLN,KCNMB4,TLR2,CCND2,AKR1B1,KRT12,GJA5,AKAP6,IGF1,SNAP25,LEPR,ABCC6,BTG2,CCL2,F11R,GM2A,SCN1A,IGFBP5,PTPRQ,CRYBB3,PCSK5,MAPT,JAG2,PGAM2,ATP1A3,ADORA1,CLIC2,PLEKHA7,C1QTNF1,F2RL1,KALRN,SLC5A3,ARRB1,SGCD,DRGX,CACNA1H,FOS,VSIG1,CHD7,DTNA,RGS16,SCARB1,TANC1,ISL1,GJA3,HTR2B,MAPK8IP2,MYOZ2,NOX4,ABCA7,GPR155,SULF2,JAM2,ADORA2A,PTPRO,POPDC2,DOCK4,SLC2A5,GLRB,SLC29A2,KCNQ3,USP53,RDH10,P2RX5,STC1,PRNP,ANKFN1,P2RX6,BDKRB2,PRCD,RRM2B,SCN4B,BMP4,THRB,ABCC9"
